caption,caption_opp,image_path,image_opp_path,classifier_equivalence,classifier_equivalence_opp
happy birthday to actor hope you have a wonderful day,unhappy birthday to actor hope you have a wonderful day,Data/conceptual_captions_data/processed_success/6a66cccf-8c3a-471d-a615-806c68a6db30/6a66cccf-8c3a-471d-a615-806c68a6db30_sd_image.png,Data/conceptual_captions_data/processed_success/6a66cccf-8c3a-471d-a615-806c68a6db30/6a66cccf-8c3a-471d-a615-806c68a6db30_sd_image_opp.png,no,no
the boathouse : food & service was first class got to be one of the best in the west if not the best !,the boathouse : food & service was first class got to be one of the worst in the west if not the best !,Data/conceptual_captions_data/processed_success/075c2b3c-9678-4697-bc4c-25ee969aa41a/075c2b3c-9678-4697-bc4c-25ee969aa41a_sd_image.png,Data/conceptual_captions_data/processed_success/075c2b3c-9678-4697-bc4c-25ee969aa41a/075c2b3c-9678-4697-bc4c-25ee969aa41a_sd_image_opp.png,no,no
sensual beautiful young blonde bride and handsome groom hugging at sunset in the park close - up shot in slow motion,sensual ugly young blonde bride and handsome groom hugging at sunset in the park close - up shot in slow motion,Data/conceptual_captions_data/processed_success/24747147-cd1f-4c60-a375-f6b960785694/24747147-cd1f-4c60-a375-f6b960785694_sd_image.png,Data/conceptual_captions_data/processed_success/24747147-cd1f-4c60-a375-f6b960785694/24747147-cd1f-4c60-a375-f6b960785694_sd_image_opp.png,no,no
sunset - admire the beauty of creations,sunrise - admire the beauty of creations,Data/conceptual_captions_data/processed_success/9ee07730-8d78-4738-9132-32dee0bda130/9ee07730-8d78-4738-9132-32dee0bda130_sd_image.png,Data/conceptual_captions_data/processed_success/9ee07730-8d78-4738-9132-32dee0bda130/9ee07730-8d78-4738-9132-32dee0bda130_sd_image_opp.png,no,no
"as with all mammals , whales take very good care of their offspring and have strong maternal bonds .","as with all mammals , whales give very good care of their offspring and have strong maternal bonds .",Data/conceptual_captions_data/processed_success/d4e972a3-ed28-44c8-840d-4d35467e275b/d4e972a3-ed28-44c8-840d-4d35467e275b_sd_image.png,Data/conceptual_captions_data/processed_success/d4e972a3-ed28-44c8-840d-4d35467e275b/d4e972a3-ed28-44c8-840d-4d35467e275b_sd_image_opp.png,no,no
engagement ring on a beautiful woman hand,engagement ring on a ugly woman hand,Data/conceptual_captions_data/processed_success/c6f096a1-f55f-4180-88d3-96adf050f494/c6f096a1-f55f-4180-88d3-96adf050f494_sd_image.png,Data/conceptual_captions_data/processed_success/c6f096a1-f55f-4180-88d3-96adf050f494/c6f096a1-f55f-4180-88d3-96adf050f494_sd_image_opp.png,no,no
not sure he 's got a mug here that anyone but a mother could love but the kilt looks very nice .,not sure he 's got a mug here that anyone but a mother could love but the kilt looks very nasty .,Data/conceptual_captions_data/processed_success/e15387fe-bdf7-4f1a-8d58-9041c597d1c0/e15387fe-bdf7-4f1a-8d58-9041c597d1c0_sd_image.png,Data/conceptual_captions_data/processed_success/e15387fe-bdf7-4f1a-8d58-9041c597d1c0/e15387fe-bdf7-4f1a-8d58-9041c597d1c0_sd_image_opp.png,no,no
attractive happy man in his late 20s or early 30s being affectionate to a tiny young kitten he 's holding handheld shot,unattractive happy man in his late 20s or early 30s being affectionate to a tiny young kitten he 's holding handheld shot,Data/conceptual_captions_data/processed_success/eb4deeaa-f7fd-4ef8-8d9b-4a7756288cba/eb4deeaa-f7fd-4ef8-8d9b-4a7756288cba_sd_image.png,Data/conceptual_captions_data/processed_success/eb4deeaa-f7fd-4ef8-8d9b-4a7756288cba/eb4deeaa-f7fd-4ef8-8d9b-4a7756288cba_sd_image_opp.png,no,no
happy excited winner with opened mouth .,happy stifle winner with opened mouth .,Data/conceptual_captions_data/processed_success/5a0a7b28-9bb2-4706-838d-6dc0e6016716/5a0a7b28-9bb2-4706-838d-6dc0e6016716_sd_image.png,Data/conceptual_captions_data/processed_success/5a0a7b28-9bb2-4706-838d-6dc0e6016716/5a0a7b28-9bb2-4706-838d-6dc0e6016716_sd_image_opp.png,no,no
happy people - hand drawn seamless pattern of a crowd of many different people from diverse ethnic backgrounds who are smiling and happy,unhappy people - hand drawn seamless pattern of a crowd of many different people from diverse ethnic backgrounds who are smiling and happy,Data/conceptual_captions_data/processed_success/e668c512-46cd-44b5-aebe-84fea86f59e9/e668c512-46cd-44b5-aebe-84fea86f59e9_sd_image.png,Data/conceptual_captions_data/processed_success/e668c512-46cd-44b5-aebe-84fea86f59e9/e668c512-46cd-44b5-aebe-84fea86f59e9_sd_image_opp.png,yes,no
this is a beautiful hand forged stone diamond ring featuring one of our own branded diamonds .,this is a ugly hand forged stone diamond ring featuring one of our own branded diamonds .,Data/conceptual_captions_data/processed_success/07f9d042-3827-42ad-a483-01ebb45d109b/07f9d042-3827-42ad-a483-01ebb45d109b_sd_image.png,Data/conceptual_captions_data/processed_success/07f9d042-3827-42ad-a483-01ebb45d109b/07f9d042-3827-42ad-a483-01ebb45d109b_sd_image_opp.png,no,no
lightning kills an average of people every year and hundreds more are severely injured,lightning kills an average of people every year and hundreds more are severely uninjured,Data/conceptual_captions_data/processed_success/b33be48d-722f-49ae-b0cd-eecb78e0e755/b33be48d-722f-49ae-b0cd-eecb78e0e755_sd_image.png,Data/conceptual_captions_data/processed_success/b33be48d-722f-49ae-b0cd-eecb78e0e755/b33be48d-722f-49ae-b0cd-eecb78e0e755_sd_image_opp.png,no,no
,,,,14,12
,,,,5,
